#DataThief C:\Users\josep\Desktop\deltaEoE_Screenshots_PbPb.png Tuesday 4-Apr-2023 10:56:44 AM
166.5726, 0.1131
167.1368, 0.1131
167.701, 0.1131
168.2652, 0.1131
168.8293, 0.1131
169.3935, 0.1131
169.9577, 0.1131
170.5219, 0.1131
171.086, 0.1131
171.6502, 0.1131
172.2144, 0.1131
172.7786, 0.1132
173.3427, 0.1132
173.9069, 0.1132
174.4711, 0.1132
175.0352, 0.1132
175.5994, 0.1078
176.1636, 0.1078
176.7278, 0.1078
177.292, 0.1078
177.8561, 0.1078
178.4203, 0.1078
178.9845, 0.1078
179.5487, 0.1078
180.1128, 0.1078
180.677, 0.1078
181.2412, 0.1078
181.8054, 0.1078
182.3695, 0.1078
182.9337, 0.1078
183.4979, 0.1078
184.0621, 0.1078
184.6261, 0.1078
185.1904, 0.1078
185.7546, 0.1078
186.3188, 0.1078
186.8829, 0.1078
187.4471, 0.1026
188.0113, 0.1026
188.5755, 0.1026
189.1396, 0.1026
189.7038, 0.1026
190.268, 0.1026
190.8322, 0.1026
191.3963, 0.1026
191.9605, 0.1026
192.5247, 0.1026
193.0889, 0.1026
193.653, 0.1026
194.2172, 0.1026
194.7814, 0.1026
195.3456, 0.1026
195.9097, 0.1026
196.4739, 0.1026
197.0381, 0.1026
197.6023, 0.1027
198.1663, 0.0973
